PERMNO	date	SHRCD	EXCHCD	RET
85257	20201231	11	1	0.021851
85259	20201231	12	1	0.019264
85261	20201231	12	1	0.261013
85265	20201231	18	1	0.063558
85269	20201231	11	1	0.052074
85272	20201231	11	3	0.533333
85285	20201231	31	3	0.298995
85293	20201231	11	3	-0.054245
85299	20201231	11	3	0.054932
85314	20201231	11	3	0.256968
85332	20201231	11	2	-0.019957
85337	20201231	31	1	0.087407
85339	20201231	14	1	0.021233
85340	20201231	44	1	0.009956
85346	20201231	12	1	-0.062696
85348	20201231	11	1	0.026087
85349	20201231	11	1	0.057197
85372	20201231	11	3	0.068209
85390	20201231	11	3	0.165658
85394	20201231	11	3	0.120694
85397	20201231	12	3	0.183784
85399	20201231	11	3	C
85401	20201231	11	3	0.049062
85414	20201231	18	1	0.083750
85418	20201231	11	3	0.041630
85419	20201231	11	1	-0.054407
85421	20201231	31	1	-0.043886
85424	20201231	11	1	0.042224
85425	20201231	31	1	-0.016428
85426	20201231	18	1	0.055616
85427	20201231	11	1	0.103779
85440	20201231	11	1	0.125465
85442	20201231	31	1	0.128450
85449	20201231	12	1	-0.051989
85459	20201231	11	3	0.004363
85464	20201231	11	3	0.029412
85467	20201231	31	3	0.075472
85472	20201231	48	1	0.027954
85488	20201231	11	3	0.058116
85502	20201231	11	3	0.233672
85517	20201231	11	1	0.071049
85526	20201231	11	3	0.869301
85539	20201231	11	3	0.051282
85540	20201231	11	3	-0.211009
85567	20201231	11	3	0.378422
85570	20201231	11	3	0.060757
85576	20201231	11	3	0.000000
85586	20201231	11	3	0.347463
85592	20201231	18	1	0.001899
85593	20201231	11	1	0.167355
85602	20201231	31	1	0.367816
85604	20201231	48	1	-0.097723
85621	20201231	11	1	-0.009008
85627	20201231	11	1	-0.042348
85631	20201231	11	3	0.089605
85636	20201231	12	1	0.028560
85645	20201231	11	1	0.027997
85653	20201231	18	1	0.177570
85656	20201231	11	3	-0.057659
85663	20201231	11	1	0.021720
85686	20201231	11	3	-0.148571
85705	20201231	12	3	0.102632
85706	20201231	12	3	0.233831
85710	20201231	11	3	0.146659
85724	20201231	11	3	0.113757
85725	20201231	11	3	-0.000267
85726	20201231	11	3	0.275413
85731	20201231	11	3	0.005157
85738	20201231	11	3	0.236450
85741	20201231	11	3	0.150844
85744	20201231	11	3	-0.038095
85751	20201231	11	3	0.018044
85753	20201231	11	3	0.078119
85757	20201231	11	2	4.023364
85763	20201231	18	1	0.034908
85765	20201231	73	4	0.032896
85768	20201231	11	3	0.248373
85789	20201231	11	1	0.089941
85792	20201231	11	1	0.054726
85796	20201231	11	1	0.123457
85860	20201231	11	3	0.058927
85863	20201231	11	3	0.066520
85875	20201231	11	3	0.155199
85883	20201231	11	3	-0.029303
85886	20201231	11	3	0.035926
85889	20201231	11	3	0.162393
85897	20201231	18	1	0.283721
85903	20201231	11	2	-0.018621
85905	20201231	14	1	0.022340
85908	20201231	11	1	0.001827
85913	20201231	11	3	0.039804
85914	20201231	11	1	-0.077757
85916	20201231	14	1	0.031164
85917	20201231	14	1	0.000823
85918	20201231	14	1	0.021308
85925	20201231	12	1	-0.031472
85926	20201231	11	1	0.019751
85931	20201231	11	1	0.547388
85935	20201231	18	1	0.071622
85939	20201231	11	1	0.466102
85942	20201231	44	1	0.010963
85945	20201231	11	1	0.056975
85966	20201231	11	3	0.027349
85972	20201231	11	3	0.110796
85982	20201231	11	3	-0.122930
85992	20201231	11	3	0.028756
86004	20201231	11	3	0.089993
86023	20201231	14	1	0.003419
86026	20201231	11	3	0.102564
86033	20201231	14	1	0.002750
86047	20201231	11	3	0.025780
86048	20201231	11	3	0.028764
86051	20201231	11	3	-0.018462
86062	20201231	11	3	0.193939
86067	20201231	11	3	0.046512
86072	20201231	12	3	0.000513
86080	20201231	11	2	0.011142
86083	20201231	11	3	-0.009464
86091	20201231	11	3	0.055442
86092	20201231	11	3	0.069444
86098	20201231	11	2	-0.060409
86102	20201231	11	1	0.076379
86111	20201231	18	1	-0.023919
86113	20201231	11	2	0.226415
86115	20201231	12	1	0.071713
86121	20201231	12	1	0.071948
86122	20201231	11	3	0.538462
86124	20201231	11	3	0.025989
86128	20201231	11	1	0.066687
86136	20201231	11	1	0.007648
86143	20201231	44	1	0.007809
86144	20201231	12	3	0.082776
86158	20201231	11	3	0.048893
86165	20201231	11	3	-0.114193
86211	20201231	11	3	0.133559
86218	20201231	12	1	0.014221
86222	20201231	44	2	-0.005844
86223	20201231	71	1	0.009794
86228	20201231	11	1	0.000052
86233	20201231	11	2	0.543029
86242	20201231	11	3	0.025239
86287	20201231	11	3	0.029915
86288	20201231	11	3	0.015057
86290	20201231	11	3	-0.230932
86302	20201231	11	3	0.053444
86312	20201231	11	3	-0.045583
86313	20201231	18	1	0.006410
86339	20201231	18	1	-0.042072
86341	20201231	31	1	0.043839
86349	20201231	31	1	0.043590
86356	20201231	11	3	-0.003569
86369	20201231	44	1	0.034084
86372	20201231	12	1	0.074661
86382	20201231	11	3	0.076961
86384	20201231	11	3	0.081809
86408	20201231	12	1	0.167351
86432	20201231	11	1	0.111730
86435	20201231	11	3	0.049645
86444	20201231	11	3	-0.275777
86449	20201231	73	4	0.024783
86451	20201231	73	4	0.037947
86452	20201231	73	4	0.016506
86453	20201231	73	4	0.024266
86454	20201231	73	4	0.045161
86455	20201231	73	4	0.062841
86456	20201231	73	4	0.010064
86457	20201231	73	4	0.055374
86458	20201231	73	4	0.006075
86474	20201231	11	3	0.025052
86489	20201231	11	3	0.179709
86526	20201231	11	3	0.215023
86536	20201231	11	3	0.043170
86544	20201231	11	3	0.220092
86547	20201231	11	1	0.047739
86552	20201231	44	2	0.019444
86556	20201231	44	1	0.013411
86558	20201231	44	2	0.023781
86560	20201231	11	1	0.016461
86563	20201231	48	1	-0.025926
86572	20201231	12	3	-0.013662
86573	20201231	11	3	-0.082403
86578	20201231	11	3	0.194595
86580	20201231	11	3	-0.025557
86581	20201231	31	3	-0.135135
86582	20201231	11	1	0.125156
86593	20201231	11	1	0.306723
86594	20201231	11	1	0.088911
86717	20201231	11	3	0.155565
86719	20201231	11	3	0.187032
86728	20201231	11	3	0.071293
86745	20201231	12	1	0.129472
86754	20201231	14	1	0.038747
86755	20201231	73	3	0.049000
86763	20201231	11	3	-0.232919
86776	20201231	31	1	0.113666
86778	20201231	11	3	0.090375
86783	20201231	11	3	0.098016
86799	20201231	11	1	0.147715
86810	20201231	11	1	0.118952
86814	20201231	11	3	0.019246
86818	20201231	11	3	0.090995
86819	20201231	11	3	0.642000
86820	20201231	11	3	0.014610
86822	20201231	11	3	0.225979
86827	20201231	11	3	0.125670
86839	20201231	12	3	0.062443
86868	20201231	11	1	0.149102
86869	20201231	31	1	0.017560
86870	20201231	44	1	0.026580
86871	20201231	44	1	0.019526
86872	20201231	44	1	0.012949
86876	20201231	11	1	0.203618
86887	20201231	11	3	0.092402
86889	20201231	11	1	-0.140284
86896	20201231	11	1	0.007711
86916	20201231	11	3	-0.207156
86921	20201231	71	1	-0.046926
86929	20201231	12	3	-0.015016
86942	20201231	14	1	0.063802
86949	20201231	11	1	0.073797
86964	20201231	11	3	0.080646
86965	20201231	11	3	0.137431
86979	20201231	11	1	0.033992
86990	20201231	11	3	0.099237
86996	20201231	18	3	-0.017585
87000	20201231	11	3	0.046570
87006	20201231	11	3	0.144376
87014	20201231	11	3	0.087273
87016	20201231	11	3	0.079942
87033	20201231	31	1	0.000773
87034	20201231	11	1	-0.045478
87043	20201231	11	3	0.068063
87053	20201231	11	3	-0.079096
87055	20201231	11	3	-0.012737
87056	20201231	11	3	0.114231
87061	20201231	12	3	0.095745
87066	20201231	11	3	0.106038
87067	20201231	11	3	0.048287
87069	20201231	11	3	0.011107
87075	20201231	11	3	0.090169
87077	20201231	11	3	0.140890
87078	20201231	11	3	0.055556
87084	20201231	11	1	-0.070111
87086	20201231	11	3	0.046563
87114	20201231	11	3	0.105518
87121	20201231	11	3	-0.028037
87128	20201231	31	1	-0.029777
87133	20201231	14	1	0.017672
87137	20201231	11	1	0.137956
87162	20201231	11	3	0.109215
87179	20201231	11	3	0.170794
87198	20201231	71	3	-0.004444
87204	20201231	31	1	0.123913
87212	20201231	12	1	0.044549
87227	20201231	11	3	0.041446
87251	20201231	12	3	0.100754
87267	20201231	11	1	0.038405
87268	20201231	11	1	0.162383
87269	20201231	11	3	0.034163
87280	20201231	31	1	0.041461
87285	20201231	44	1	0.033762
87289	20201231	48	3	-0.065760
87293	20201231	31	1	0.198413
87299	20201231	11	3	0.014298
87302	20201231	11	3	0.078014
87318	20201231	11	3	0.122893
87321	20201231	11	3	-0.009027
87337	20201231	11	3	0.284956
87339	20201231	31	3	0.065737
87344	20201231	31	3	0.104348
87356	20201231	11	1	0.119191
87361	20201231	11	3	0.044515
87364	20201231	11	3	0.320558
87373	20201231	11	3	0.205882
87379	20201231	11	3	-0.022683
87394	20201231	11	3	0.318925
87404	20201231	11	3	0.053191
87426	20201231	11	1	0.036969
87430	20201231	11	3	0.295701
87432	20201231	11	1	0.013601
87437	20201231	11	2	-0.115839
87439	20201231	11	3	0.161405
87444	20201231	31	1	0.071665
87445	20201231	11	1	0.037149
87447	20201231	11	1	-0.015608
87464	20201231	11	3	-0.008108
87471	20201231	11	2	0.050848
87476	20201231	11	3	-0.010375
87487	20201231	11	3	-0.033816
87488	20201231	11	3	0.017732
87501	20201231	11	3	0.078608
87505	20201231	11	3	0.039509
87508	20201231	11	3	0.169231
87510	20201231	11	3	-0.008837
87532	20201231	11	3	0.434286
87533	20201231	11	3	0.152368
87541	20201231	11	1	0.068538
87583	20201231	11	3	-0.140541
87589	20201231	11	3	-0.013245
87608	20201231	12	3	0.120291
87614	20201231	11	3	0.056572
87656	20201231	11	3	-0.030864
87657	20201231	11	1	0.087496
87658	20201231	11	2	0.375000
87659	20201231	11	1	-0.000575
87662	20201231	31	1	0.155521
87666	20201231	12	1	-0.000674
87717	20201231	11	3	0.064227
87725	20201231	11	3	-0.037181
87753	20201231	11	3	0.648148
87759	20201231	11	3	0.954784
87789	20201231	11	3	-0.021492
87812	20201231	11	3	0.086426
87825	20201231	12	3	0.210526
87832	20201231	11	2	-0.117880
87842	20201231	11	1	0.016894
87844	20201231	31	1	-0.035479
87952	20201231	11	3	0.135884
88031	20201231	11	3	0.090823
88152	20201231	11	3	-0.016464
88159	20201231	11	3	0.047495
88167	20201231	11	3	0.169165
88173	20201231	11	3	1.235294
88174	20201231	11	3	0.065217
88177	20201231	11	3	0.612245
88181	20201231	12	3	0.093895
88182	20201231	11	3	0.138435
88183	20201231	11	3	0.104806
88195	20201231	11	3	0.562062
88196	20201231	12	3	-0.021925
88197	20201231	11	3	0.046266
88203	20201231	11	3	0.045500
88208	20201231	11	3	0.057406
88214	20201231	73	4	0.134262
88215	20201231	73	4	0.037653
88216	20201231	73	4	0.039875
88217	20201231	73	4	0.033388
88218	20201231	73	4	0.064519
88219	20201231	73	4	0.037203
88220	20201231	73	4	0.044431
88221	20201231	73	4	0.041129
88222	20201231	73	4	0.086358
88223	20201231	73	4	0.043907
88224	20201231	73	5	0.020132
88225	20201231	73	4	0.047613
88228	20201231	73	4	0.052841
88229	20201231	73	4	0.082308
88233	20201231	31	1	0.039634
88240	20201231	12	3	0.065882
88260	20201231	11	3	-0.053691
88264	20201231	11	3	-0.043732
88266	20201231	12	3	0.000685
88280	20201231	11	1	0.051220
88281	20201231	11	1	0.065410
88282	20201231	31	1	-0.054909
88284	20201231	11	1	-0.091687
88287	20201231	11	2	-0.069109
88290	20201231	73	4	0.092858
88291	20201231	73	4	0.033097
88292	20201231	73	4	0.005817
88294	20201231	73	4	0.024850
88295	20201231	73	5	0.023863
88296	20201231	73	4	0.038161
88297	20201231	73	4	0.072031
88298	20201231	73	4	0.044466
88299	20201231	73	4	0.066138
88301	20201231	73	4	0.031904
88302	20201231	73	4	0.041404
88307	20201231	14	1	
88309	20201231	31	1	0.037080
88310	20201231	31	1	0.184033
88319	20201231	11	3	0.038643
88332	20201231	11	3	0.329192
88340	20201231	12	3	0.167808
88341	20201231	11	3	0.001364
88343	20201231	11	3	0.092003
88351	20201231	11	3	-0.146629
88352	20201231	11	3	0.126782
88360	20201231	12	3	0.028300
88362	20201231	31	3	0.061912
88368	20201231	11	3	0.028000
88372	20201231	11	3	-0.198630
88373	20201231	18	1	0.085411
88384	20201231	11	3	0.054231
88391	20201231	12	1	0.067514
88392	20201231	31	1	0.140704
88396	20201231	73	4	0.123196
88397	20201231	73	5	0.041058
88398	20201231	73	4	0.063370
88399	20201231	73	4	0.079773
88401	20201231	73	4	0.092985
88402	20201231	73	3	0.036362
88403	20201231	73	3	0.041067
88404	20201231	73	4	0.065948
88405	20201231	73	4	0.047934
88406	20201231	73	4	0.074960
88407	20201231	73	3	0.088235
88411	20201231	31	1	0.104508
88417	20201231	11	3	0.079318
88421	20201231	11	3	0.166388
88427	20201231	12	3	0.162334
88434	20201231	11	3	0.060000
88436	20201231	12	3	0.413386
88439	20201231	11	3	0.037573
88442	20201231	31	3	0.015099
88446	20201231	11	3	0.148747
88462	20201231	11	3	-0.116580
88466	20201231	11	3	0.092511
88467	20201231	31	3	-0.131808
88468	20201231	11	3	0.111111
88471	20201231	11	3	-0.080000
88485	20201231	11	1	-0.043103
88487	20201231	31	1	0.051436
88490	20201231	31	1	0.173459
88504	20201231	11	3	0.069551
88507	20201231	12	3	-0.056854
88511	20201231	11	3	4.648275
88518	20201231	11	3	0.257448
88526	20201231	12	3	0.029630
88534	20201231	11	3	0.052474
88542	20201231	11	3	0.042253
88546	20201231	12	3	0.065844
88564	20201231	11	3	-0.030973
88568	20201231	11	3	-0.067664
88593	20201231	31	1	0.103211
88595	20201231	31	1	0.066202
88597	20201231	11	1	0.107866
88604	20201231	73	4	0.039795
88606	20201231	73	4	0.033284
88607	20201231	73	4	0.089462
88608	20201231	73	4	0.073983
88609	20201231	73	4	0.041917
88610	20201231	73	4	0.069576
88612	20201231	31	1	0.182328
88615	20201231	11	1	0.126231
88620	20201231	11	3	0.380658
88626	20201231	11	3	0.118919
88648	20201231	11	3	0.056279
88659	20201231	31	1	0.097744
88660	20201231	31	1	-0.010648
88661	20201231	11	1	0.097458
88664	20201231	11	3	0.009698
88673	20201231	31	1	0.021898
88678	20201231	73	4	0.040081
88683	20201231	31	1	0.097087
88719	20201231	11	3	0.187895
88742	20201231	11	3	-0.026778
88779	20201231	11	3	0.317365
88788	20201231	31	3	-0.083000
88807	20201231	11	3	0.557905
88810	20201231	11	3	0.155116
88818	20201231	12	1	0.235354
88820	20201231	11	3	0.034075
88837	20201231	12	3	0.030062
88839	20201231	11	3	0.094388
88841	20201231	11	3	0.037985
88853	20201231	11	1	-0.075275
88854	20201231	73	4	0.045605
88857	20201231	11	3	0.038797
88860	20201231	11	3	0.110308
88863	20201231	11	3	0.094416
88865	20201231	11	3	0.163077
88871	20201231	11	2	0.371257
88873	20201231	11	1	0.104642
88885	20201231	31	1	-0.023506
88888	20201231	31	1	-0.071711
88893	20201231	73	3	0.045354
88894	20201231	73	5	0.019250
88895	20201231	11	1	-0.057069
88897	20201231	11	1	0.130631
88901	20201231	71	1	0.031349
88903	20201231	31	1	-0.012500
88905	20201231	11	3	0.278846
88912	20201231	11	3	0.085832
88924	20201231	11	1	0.019829
88927	20201231	73	4	0.043663
88930	20201231	44	1	0.018962
88944	20201231	11	3	0.024205
88949	20201231	11	3	0.028360
88951	20201231	11	3	0.043936
88953	20201231	31	1	0.061503
88957	20201231	31	1	0.086904
88960	20201231	71	1	0.084274
88961	20201231	73	4	0.030726
88963	20201231	11	3	0.006438
88965	20201231	11	3	0.041592
88970	20201231	11	3	0.054152
88984	20201231	11	3	0.015603
88988	20201231	11	1	0.036913
88994	20201231	11	2	-0.072539
89002	20201231	11	1	0.013126
89003	20201231	11	1	-0.044471
89006	20201231	11	3	0.023238
89009	20201231	14	1	0.029321
89011	20201231	14	1	0.010405
89012	20201231	14	1	-0.008030
89016	20201231	31	1	0.070404
89017	20201231	12	3	0.015371
89022	20201231	11	3	0.047619
89029	20201231	11	3	0.682759
89031	20201231	11	3	-0.025141
89036	20201231	11	3	-0.042065
89038	20201231	11	2	0.020756
89043	20201231	71	1	0.163703
89044	20201231	11	3	-0.021296
89049	20201231	44	1	0.031670
89050	20201231	44	1	0.046410
89051	20201231	44	1	0.009067
89053	20201231	44	1	0.031175
89056	20201231	31	1	0.047246
89057	20201231	73	4	0.045695
89058	20201231	73	4	0.047441
89059	20201231	73	4	0.046712
89060	20201231	73	5	0.048533
89061	20201231	73	3	0.050073
89062	20201231	73	4	0.084668
89063	20201231	12	1	0.521036
89068	20201231	12	1	0.095238
89070	20201231	11	1	0.034938
89071	20201231	12	1	0.048657
89103	20201231	14	3	0.063766
89109	20201231	11	3	0.059984
89110	20201231	11	3	0.144683
89125	20201231	12	1	0.079482
89129	20201231	73	4	0.049957
89134	20201231	12	1	0.132739
89138	20201231	12	1	0.113602
89139	20201231	12	1	-0.004800
89141	20201231	11	3	0.131739
89154	20201231	31	1	0.038805
89155	20201231	11	1	0.042500
89162	20201231	44	1	0.038896
89167	20201231	11	3	0.019540
89169	20201231	11	3	0.069212
89175	20201231	12	3	-0.318052
89179	20201231	11	1	0.033770
89187	20201231	73	4	0.057131
89188	20201231	73	5	0.039561
89189	20201231	73	4	0.044458
89190	20201231	73	4	0.126166
89191	20201231	31	1	0.006789
89195	20201231	11	3	0.007632
89199	20201231	12	1	-0.019784
89202	20201231	11	3	0.067757
89211	20201231	11	3	0.030125
89215	20201231	11	1	0.047422
89216	20201231	11	1	0.019963
89217	20201231	11	1	0.068111
89221	20201231	44	1	0.003000
89231	20201231	73	4	0.025397
89232	20201231	73	4	0.066295
89233	20201231	73	4	0.034708
89234	20201231	73	4	0.053624
89235	20201231	73	4	0.042162
89236	20201231	31	1	-0.047848
89238	20201231	31	1	0.071038
89240	20201231	44	1	0.021302
89244	20201231	11	3	-0.173162
89246	20201231	31	1	-0.116090
89252	20201231	11	3	0.169492
89256	20201231	31	1	0.063872
89257	20201231	44	1	0.029822
89258	20201231	11	1	0.032399
89262	20201231	11	3	0.031437
89269	20201231	11	1	-0.026277
89270	20201231	11	3	-0.028764
89279	20201231	11	3	-0.028345
89282	20201231	14	1	0.029485
89284	20201231	31	1	0.171938
89286	20201231	73	4	0.073910
89290	20201231	11	3	0.239553
89297	20201231	11	3	0.029756
89298	20201231	14	1	0.018775
89301	20201231	11	1	0.137681
89307	20201231	11	3	0.159673
89317	20201231	11	1	-0.075891
89323	20201231	11	3	0.196989
89327	20201231	11	1	0.292365
89330	20201231	31	1	0.151099
89336	20201231	44	1	0.031987
89348	20201231	44	1	0.029356
89349	20201231	12	1	-0.074347
89353	20201231	11	3	-0.036448
89358	20201231	44	1	-0.058151
89361	20201231	14	1	0.000932
89364	20201231	44	1	-0.014329
89369	20201231	11	1	0.058442
89372	20201231	44	1	0.027778
89382	20201231	31	1	0.076180
89387	20201231	11	3	-0.055927
89393	20201231	11	3	0.101956
89394	20201231	11	3	-0.289228
89395	20201231	11	3	0.189069
89397	20201231	11	3	0.179424
89403	20201231	31	1	0.034940
89406	20201231	11	1	0.070188
89411	20201231	11	3	0.391608
89413	20201231	11	3	0.071354
89416	20201231	11	3	0.071358
89424	20201231	11	3	0.043605
89425	20201231	11	3	0.001037
89428	20201231	12	1	0.108286
89429	20201231	44	3	0.063665
89436	20201231	44	1	-0.007440
89437	20201231	44	1	0.012623
89438	20201231	44	1	0.024417
89443	20201231	11	1	0.216443
89444	20201231	12	1	0.032270
89445	20201231	11	3	0.105263
89447	20201231	11	3	-0.030713
89449	20201231	11	3	0.251225
89453	20201231	11	3	-0.043759
89455	20201231	11	3	0.080616
89456	20201231	11	3	0.094629
89459	20201231	44	1	0.008631
89460	20201231	44	1	0.028284
89462	20201231	12	1	0.139220
89467	20201231	73	4	0.001488
89468	20201231	73	3	-0.012268
89469	20201231	73	3	-0.002390
89470	20201231	73	3	0.000403
89475	20201231	31	3	-0.032072
89482	20201231	11	1	0.110526
89489	20201231	14	2	0.031716
89490	20201231	14	2	0.023588
89491	20201231	14	2	0.018299
89492	20201231	44	1	0.034631
89505	20201231	31	3	-0.118421
89506	20201231	11	3	0.035866
89508	20201231	11	1	0.010483
89509	20201231	11	1	0.043394
89511	20201231	14	2	0.021317
89512	20201231	14	2	0.015544
89513	20201231	14	2	-0.005056
89516	20201231	44	1	0.031053
89517	20201231	44	1	0.040479
89525	20201231	11	3	0.042994
89533	20201231	11	3	0.122687
89534	20201231	44	1	0.040875
89537	20201231	44	1	0.005312
89538	20201231	44	1	0.006481
89540	20201231	11	1	-0.005061
89543	20201231	73	4	0.046301
89545	20201231	73	4	0.040671
89546	20201231	11	1	-0.178510
89547	20201231	71	1	-0.028269
89548	20201231	11	1	0.400000
89550	20201231	44	1	0.000678
89551	20201231	44	1	-0.013410
89553	20201231	44	1	0.000613
89562	20201231	73	3	0.059432
89570	20201231	71	3	-0.117284
89572	20201231	11	3	0.158350
89573	20201231	11	3	0.086351
89574	20201231	11	3	-0.047322
89575	20201231	11	3	0.093333
89576	20201231	11	3	0.071232
89581	20201231	31	1	-0.085022
89597	20201231	11	2	0.016327
89598	20201231	44	1	0.043266
89600	20201231	44	1	0.017664
89602	20201231	44	1	0.028636
89603	20201231	44	1	0.026303
89606	20201231	11	3	0.129442
89611	20201231	11	3	0.067751
89617	20201231	18	3	0.023488
89618	20201231	12	3	0.059341
89626	20201231	11	3	0.059247
89629	20201231	44	1	0.027959
89630	20201231	12	1	0.089021
89635	20201231	44	1	0.039306
89637	20201231	31	1	0.050725
89641	20201231	12	3	0.068356
89643	20201231	11	3	-0.015643
89648	20201231	12	1	0.124576
89649	20201231	14	1	0.035560
89653	20201231	11	1	0.146139
89655	20201231	11	3	0.097480
89688	20201231	14	2	0.041311
89690	20201231	73	4	0.110031
89692	20201231	12	1	0.028011
89695	20201231	71	3	-0.007279
89698	20201231	11	3	0.032448
89704	20201231	31	1	0.051850
89707	20201231	44	1	0.072820
89708	20201231	44	1	0.049780
89726	20201231	14	1	0.045050
89728	20201231	31	1	0.060555
89730	20201231	73	4	0.070981
89731	20201231	11	1	0.008237
89733	20201231	44	1	0.031811
89736	20201231	11	3	0.035659
89741	20201231	11	3	0.073248
89744	20201231	44	3	0.054745
89745	20201231	14	1	0.003100
89746	20201231	14	2	0.034398
89748	20201231	73	4	0.056293
89753	20201231	11	3	0.049268
89756	20201231	11	3	0.202532
89760	20201231	31	1	0.166520
89764	20201231	14	2	0.031379
89765	20201231	73	4	
89766	20201231	44	1	0.019930
89773	20201231	44	1	0.019237
89777	20201231	44	1	0.014235
89778	20201231	31	1	0.014181
89780	20201231	14	2	0.019957
89781	20201231	11	1	0.041885
89783	20201231	14	1	0.027824
89784	20201231	44	1	0.066008
89786	20201231	44	1	0.013179
89788	20201231	14	1	-0.002279
89789	20201231	12	1	0.013969
89790	20201231	11	3	-0.140940
89792	20201231	11	3	-0.025332
89800	20201231	11	3	0.277271
89803	20201231	18	1	-0.022642
89807	20201231	73	4	0.020868
89808	20201231	14	1	0.028609
89809	20201231	44	2	0.092934
89810	20201231	11	1	0.110640
89812	20201231	72	1	0.040300
89814	20201231	44	1	0.044384
89823	20201231	18	3	0.001943
89824	20201231	11	3	0.020915
89826	20201231	11	3	0.064401
89828	20201231	11	3	0.123976
89833	20201231	12	3	-0.028571
89839	20201231	44	1	
89840	20201231	44	1	
89841	20201231	11	1	0.050282
89842	20201231	44	1	0.050000
89848	20201231	73	4	0.000855
89852	20201231	44	1	0.014253
89854	20201231	31	1	-0.001342
89855	20201231	44	1	0.068299
89856	20201231	31	1	0.012574
89857	20201231	11	2	0.078712
89858	20201231	71	3	0.037783
89866	20201231	11	3	0.000568
89869	20201231	73	3	0.060619
89875	20201231	11	3	-0.017591
89876	20201231	11	1	0.057085
89879	20201231	14	1	0.016050
89880	20201231	73	5	0.005022
89881	20201231	14	2	0.062052
89882	20201231	44	1	0.021161
89889	20201231	11	3	0.198513
89891	20201231	11	3	-0.058824
89892	20201231	44	1	0.009576
89893	20201231	44	1	0.035526
89895	20201231	73	3	0.033448
89897	20201231	44	1	0.051707
89898	20201231	11	3	0.028985
89900	20201231	11	1	0.209695
89901	20201231	11	1	0.104240
89908	20201231	11	3	0.054578
89911	20201231	12	1	0.283058
89913	20201231	11	3	0.178056
89915	20201231	11	3	0.054368
89916	20201231	11	3	0.037435
89921	20201231	14	3	-0.008039
89922	20201231	11	3	0.095388
89925	20201231	11	3	0.202020
89927	20201231	31	3	0.004168
89935	20201231	11	3	-0.083333
89941	20201231	11	3	-0.001058
89942	20201231	11	3	0.078131
89946	20201231	11	1	0.052511
89948	20201231	11	2	-0.033530
89949	20201231	31	1	-0.016889
89952	20201231	11	1	-0.011848
89959	20201231	73	4	0.010964
89960	20201231	11	1	0.084364
89964	20201231	11	1	0.049190
89965	20201231	12	2	-0.029116
89968	20201231	11	1	0.094716
89970	20201231	14	1	0.044030
89971	20201231	11	1	0.071854
89973	20201231	11	1	-0.015244
89976	20201231	12	1	0.098899
89984	20201231	44	1	0.081467
89988	20201231	73	4	0.043797
89990	20201231	44	1	0.055104
89992	20201231	73	4	0.052394
89993	20201231	73	4	0.019534
89994	20201231	73	4	0.069079
89995	20201231	73	4	0.041508
89996	20201231	73	4	0.057107
89997	20201231	73	4	0.036617
89998	20201231	73	4	0.008807
89999	20201231	73	4	0.083090
90000	20201231	73	4	0.067967
90001	20201231	73	4	0.040201
90002	20201231	73	4	0.040915
90003	20201231	73	4	0.041575
90004	20201231	73	4	0.034997
90005	20201231	73	4	0.075170
90011	20201231	11	3	0.047944
90012	20201231	11	3	0.044300
90029	20201231	11	3	-0.124016
90031	20201231	11	3	0.756272
90037	20201231	11	1	0.141968
90038	20201231	11	1	0.054988
90041	20201231	44	1	0.014589
90042	20201231	44	1	0.042105
90047	20201231	44	2	-0.004504
90050	20201231	14	1	0.051192
90056	20201231	14	1	0.049061
90057	20201231	44	1	0.050760
90063	20201231	44	3	0.064290
90066	20201231	14	1	0.002122
90068	20201231	44	1	0.020732
90071	20201231	11	1	0.146565
90073	20201231	44	1	0.024301
90077	20201231	11	2	-0.026520
90081	20201231	11	3	-0.036371
90082	20201231	11	3	0.044912
90088	20201231	11	3	-0.092593
90090	20201231	11	3	0.205901
90092	20201231	18	3	0.054005
90097	20201231	11	3	-0.015487
90098	20201231	11	3	0.992347
90101	20201231	11	3	-0.141791
90102	20201231	18	1	0.064565
90103	20201231	14	1	0.029282
90105	20201231	44	1	0.080463
90108	20201231	14	2	0.030384
90114	20201231	14	1	0.037432
90118	20201231	12	1	0.127944
90120	20201231	12	1	0.045138
90121	20201231	14	3	0.012442
90125	20201231	11	3	0.155477
90126	20201231	11	3	0.236905
90160	20201231	44	1	0.015151
90161	20201231	44	2	0.056475
90162	20201231	11	1	-0.167401
90164	20201231	11	1	-0.063748
90170	20201231	11	2	0.056471
90175	20201231	11	1	0.117360
90177	20201231	11	3	-0.056477
90178	20201231	11	3	0.000462
90179	20201231	11	3	0.078059
90188	20201231	11	3	0.216105
90194	20201231	11	3	0.013713
90199	20201231	11	1	0.025842
90202	20201231	44	1	0.010494
90205	20201231	44	2	-0.002796
90213	20201231	11	3	-0.193953
90214	20201231	18	3	0.078236
90215	20201231	11	1	-0.094670
90219	20201231	12	1	-0.050222
90221	20201231	11	3	0.058448
90223	20201231	11	3	0.188742
90227	20201231	12	3	0.075488
90228	20201231	12	3	0.085427
90244	20201231	44	2	0.074517
90248	20201231	11	1	-0.021219
90249	20201231	11	1	0.017418
90253	20201231	71	1	0.048744
90256	20201231	73	4	0.026829
90257	20201231	73	4	0.047205
90258	20201231	73	4	0.034571
90259	20201231	73	4	0.042853
